transaction_id,timestamp,product_name,quantity,unit_price,total_amount
18687,2023-06-09 08:48:27,Chocolate Chip Cookie,2,1.65,3.3
18688,2023-06-09 08:52:20,Large Latte,2,4.82,9.64
18689,2023-06-09 08:59:02,Medium Tropical Mango,1,4.51,4.51
18690,2023-06-09 09:44:05,Large Americano,2,3.45,6.9
18691,2023-06-09 09:44:38,Medium Tropical Mango,6,5.94,15.459999999999999
18692,2023-06-09 09:58:38,Coffee Mug,3,12.8,15.459999999999999
18693,2023-06-09 10:09:59,Scone,1,1.87,1.87
18694,2023-06-09 10:19:25,Small Matcha Latte,1,3.73,3.73
18695,2023-06-09 10:32:31,Croissant,3,2.67,8.01
18696,2023-06-09 10:52:22,Vegan Falafel Wrap,3,4.92,14.76
18697,2023-06-09 12:24:54,Medium Berry Blast,2,5.06,10.12
18698,2023-06-09 12:39:09,Small Americano,4,2.29,9.16
18699,2023-06-09 12:44:51,Ham & Cheese Croissant,1,4.91,4.91
18700,2023-06-09 12:55:19,Medium Earl Grey,3,2.99,8.97
18701,2023-06-09 12:59:15,Chocolate Chip Cookie,1,1.7,1.7
18702,2023-06-09 13:08:07,Medium Earl Grey,1,2.31,2.31
18703,2023-06-09 14:12:50,Medium Berry Blast,1,4.51,4.51
18704,2023-06-09 14:23:23,Medium Cappuccino,2,4.27,8.54
18705,2023-06-09 14:55:14,Large Iced Coffee,1,3.88,3.88
18706,2023-06-09 15:06:30,Medium Green Tea,1,2.58,2.19
18707,2023-06-09 15:13:52,Small Earl Grey,2,2.7,5.4
18708,2023-06-09 15:17:36,Large Cappuccino,1,4.6,3.68
18709,2023-06-09 15:21:42,Large Cappuccino,1,4.91,4.91
18710,2023-06-09 15:42:51,Medium Latte,1,4.27,4.27
18711,2023-06-09 15:51:35,Ham & Cheese Croissant,1,5.17,5.17
18712,2023-06-09 15:56:45,Chocolate Chip Cookie,2,1.7,3.4
18713,2023-06-09 16:08:21,Large Matcha Latte,2,5.45,10.9
18714,2023-06-09 16:24:35,Medium Earl Grey,1,3.22,3.22
18715,2023-06-09 16:39:12,Small Chai Latte,1,3.61,3.25
18716,2023-06-09 16:44:58,Chocolate Chip Cookie,2,1.9,3.8
18717,2023-06-09 16:55:30,Single Espresso,1,2.73,2.73
18718,2023-06-09 17:07:24,Vegan Falafel Wrap,2,6.4,12.8
18719,2023-06-09 17:29:42,Medium Matcha Latte,1,4.95,4.95
18720,2023-06-09 17:37:35,Blueberry Muffin,3,2.91,8.73
18721,2023-06-09 17:59:56,Medium Tropical Mango,1,5.01,4.51
18722,2023-06-09 18:05:16,Large Chai Latte,1,4.85,4.85
18723,2023-06-09 20:01:25,Small Mocha,1,3.85,3.85
18724,2023-06-09 20:16:25,Double Espresso,2,3.55,7.1
18725,2023-06-09 21:50:47,Medium Cappuccino,1,4.4,4.4
18726,2023-06-09 23:07:57,Small Mocha,1,4.81,4.81
18727,2023-06-10 00:07:30,Medium Latte,1,3.8,3.8
18728,2023-06-10 00:23:31,Chicken & Avocado Wrap,1,6.3,6.3
18729,2023-06-10 02:59:11,Small Mocha,1,4.24,4.24
18730,2023-06-10 05:01:39,Large Cappuccino,1,4.23,4.23
18731,2023-06-10 05:20:46,Medium Mocha,1,4.14,4.14
18732,2023-06-10 05:53:36,Small Green Tea,1,2.38,2.38
18733,2023-06-10 06:12:33,Medium Earl Grey,1,2.58,2.58
18734,2023-06-10 06:13:48,Large Americano,3,3.17,9.51
18735,2023-06-10 06:46:34,Medium Matcha Latte,2,4.15,8.3
18736,2023-06-10 07:03:43,Double Espresso,4,3.19,12.76
18737,2023-06-10 07:16:49,Large Iced Coffee,2,3.57,6.43
18738,2023-06-10 07:24:04,Chocolate Chip Cookie,1,1.88,1.88
18739,2023-06-10 07:25:25,Medium Chai Latte,1,4.4,3.96
18740,2023-06-10 07:37:29,Double Espresso,1,3.09,3.09
18741,2023-06-10 07:40:32,Single Espresso,1,2.38,2.38
18742,2023-06-10 07:42:05,Small Americano,4,2.83,10.75
18743,2023-06-10 07:42:40,Medium Chai Latte,1,4.48,4.48
18744,2023-06-10 07:47:35,Large Earl Grey,2,3.46,6.92
18745,2023-06-10 07:55:14,Small Latte,1,3.6,3.6
18746,2023-06-10 08:00:54,Blueberry Muffin,3,2.76,8.28
18747,2023-06-10 08:05:33,Blueberry Muffin,3,2.91,7.86
18748,2023-06-10 08:06:18,Medium Cappuccino,3,3.3,9.9
18749,2023-06-10 08:15:16,Large Latte,2,4.91,9.82
18750,2023-06-10 08:16:42,Small Cappuccino,1,3.38,3.38
18751,2023-06-10 08:16:50,Chicken & Avocado Wrap,2,7.02,14.04
18752,2023-06-10 08:28:00,Blueberry Muffin,1,2.74,2.47
18753,2023-06-10 08:29:40,Large Earl Grey,1,3.46,3.46
18754,2023-06-10 08:42:08,Large Americano,2,3.28,5.9
18755,2023-06-10 08:47:37,Small Chai Latte,3,3.23,9.69
18756,2023-06-10 08:52:35,Medium Americano,1,2.46,2.46
18757,2023-06-10 08:54:19,Blueberry Muffin,4,3.2,12.8
18758,2023-06-10 08:54:25,Large Mocha,2,4.26,8.52
18759,2023-06-10 08:54:41,Chicken & Avocado Wrap,1,5.98,5.38
18760,2023-06-10 08:58:45,Small Mocha,1,3.34,3.34
18761,2023-06-10 09:00:03,Large Latte,2,5.06,10.12
18762,2023-06-10 09:20:08,Large Earl Grey,2,3.01,6.02
18763,2023-06-10 09:38:08,Coffee Mug,4,10.2,15.459999999999999
18764,2023-06-10 09:42:49,Blueberry Muffin,1,3.0,3.0
18765,2023-06-10 09:43:56,Small Mocha,2,3.32,6.64
18766,2023-06-10 09:57:23,Chocolate Chip Cookie,2,2.0,4.0
18767,2023-06-10 10:03:21,Small Latte,2,2.95,5.9
18768,2023-06-10 10:04:26,Medium Earl Grey,1,2.58,2.32
18769,2023-06-10 10:05:54,Ham & Cheese Croissant,1,5.94,5.94
18770,2023-06-10 10:07:31,Blueberry Muffin,3,2.94,8.82
18771,2023-06-10 10:24:03,Vegan Falafel Wrap,2,5.1,10.2
18772,2023-06-10 10:30:44,Small Chai Latte,6,3.13,15.459999999999999
18773,2023-06-10 10:35:08,Large Latte,2,4.23,8.46
18774,2023-06-10 10:47:39,Small Chai Latte,2,3.5,7.0
18775,2023-06-10 10:56:08,Medium Cappuccino,2,4.19,8.38
18776,2023-06-10 11:12:35,Single Espresso,2,2.38,4.76
18777,2023-06-10 11:14:00,Chocolate Chip Cookie,2,2.1,4.2
18778,2023-06-10 11:26:04,Blueberry Muffin,1,2.82,2.82
18779,2023-06-10 11:48:43,Medium Green Tea,1,3.43,3.43
18780,2023-06-10 12:16:33,Scone,1,2.16,2.16
18781,2023-06-10 12:32:08,Medium Americano,2,3.14,6.28
18782,2023-06-10 12:38:45,Large Mocha,1,4.79,4.79
18783,2023-06-10 12:38:53,Medium Berry Blast,6,5.76,15.459999999999999
18784,2023-06-10 13:01:26,Small Green Tea,1,2.35,2.35
18785,2023-06-10 13:15:40,Large Iced Coffee,2,3.76,7.52
18786,2023-06-10 13:47:03,Double Espresso,1,2.38,2.38
18787,2023-06-10 13:53:06,Blueberry Muffin,4,2.82,11.28
18788,2023-06-10 13:59:13,Small Americano,1,2.88,2.88
18789,2023-06-10 14:05:08,Small Latte,1,3.96,3.96
18790,2023-06-10 14:08:04,Small Latte,1,3.31,3.31
18791,2023-06-10 14:12:43,Medium Mocha,2,5.62,11.24
18792,2023-06-10 14:40:40,Chicken & Avocado Wrap,2,5.98,11.96
18793,2023-06-10 14:50:50,Medium Latte,2,4.4,8.8
18794,2023-06-10 14:52:18,Large Cappuccino,1,4.6,4.6
18795,2023-06-10 15:04:03,Small Latte,1,3.89,3.89
18796,2023-06-10 15:04:54,Chicken & Avocado Wrap,1,6.11,6.11
18797,2023-06-10 15:40:45,Small Mocha,1,4.05,3.64
18798,2023-06-10 15:43:56,Single Espresso,2,2.81,5.06
18799,2023-06-10 16:20:27,Large Americano,1,2.83,2.83
18800,2023-06-10 16:41:20,Medium Green Tea,1,2.3,2.3
18801,2023-06-10 17:26:54,Large Berry Blast,2,5.98,11.96
18802,2023-06-10 17:30:08,Small Americano,1,2.65,2.65
18803,2023-06-10 17:39:03,Large Green Tea,1,2.64,2.38
18804,2023-06-10 17:42:24,Medium Cappuccino,2,3.28,6.56
18805,2023-06-10 18:46:25,Large Americano,1,3.35,3.35
18806,2023-06-10 19:49:33,Small Earl Grey,1,2.35,2.35
18807,2023-06-10 20:05:52,Single Espresso,1,3.55,3.55
18808,2023-06-10 21:09:23,Coffee Mug,1,10.94,10.94
18809,2023-06-10 22:41:48,Medium Tropical Mango,2,4.53,9.06
18810,2023-06-10 23:52:07,Large Matcha Latte,1,4.94,4.94
18811,2023-06-11 02:14:50,Scone,1,2.03,2.03
18812,2023-06-11 02:55:10,Large Chai Latte,3,4.47,13.41
18813,2023-06-11 03:20:54,Medium Tropical Mango,3,5.5,15.459999999999999
18814,2023-06-11 04:56:38,Tote Bag,1,14.26,14.26
18815,2023-06-11 05:16:16,Single Espresso,1,2.76,2.76
18816,2023-06-11 06:02:27,Small Mocha,1,3.73,3.73
18817,2023-06-11 06:55:56,Medium Iced Coffee,5,3.73,15.459999999999999
18818,2023-06-11 07:07:04,Medium Latte,1,3.8,3.8
18819,2023-06-11 07:11:24,Small Americano,2,2.48,4.96
18820,2023-06-11 07:12:20,Blueberry Muffin,2,2.85,5.13
18821,2023-06-11 07:14:42,Large Cappuccino,3,4.97,14.91
18822,2023-06-11 07:34:27,Medium Latte,1,3.68,3.68
18823,2023-06-11 07:37:16,Small Matcha Latte,2,5.06,10.12
18824,2023-06-11 07:38:15,Small Latte,1,3.49,3.49
18825,2023-06-11 07:39:36,Small Mocha,3,4.24,12.72
18826,2023-06-11 07:48:15,Large Cappuccino,1,3.91,3.91
18827,2023-06-11 08:01:09,Single Espresso,1,2.76,2.48
18828,2023-06-11 08:04:45,Large Iced Coffee,1,4.4,4.4
18829,2023-06-11 08:15:29,Medium Mocha,1,4.41,4.41
18830,2023-06-11 08:19:50,Large Earl Grey,1,3.04,3.04
18831,2023-06-11 08:32:07,Small Earl Grey,2,2.28,4.56
18832,2023-06-11 08:58:40,Vegan Falafel Wrap,2,6.29,11.32
18833,2023-06-11 09:00:53,Small Chai Latte,2,3.61,7.22
18834,2023-06-11 09:58:39,Chocolate Chip Cookie,2,1.65,3.3
18835,2023-06-11 10:16:01,Vegan Falafel Wrap,1,6.9,6.9
18836,2023-06-11 10:27:49,Small Cappuccino,1,3.38,3.38
18837,2023-06-11 10:57:34,Medium Green Tea,1,2.38,2.38
18838,2023-06-11 10:58:06,Blueberry Muffin,3,2.91,8.73
18839,2023-06-11 11:16:48,Blueberry Muffin,1,2.94,2.94
18840,2023-06-11 11:27:17,Large Earl Grey,2,2.72,5.44
18841,2023-06-11 11:38:45,Medium Chai Latte,1,3.75,3.75
18842,2023-06-11 11:38:54,Small Chai Latte,1,3.72,3.72
18843,2023-06-11 12:04:26,Tote Bag,2,13.39,15.459999999999999
18844,2023-06-11 12:11:21,Chicken & Avocado Wrap,2,6.11,12.22
18845,2023-06-11 12:20:11,Coffee Mug,2,12.96,15.459999999999999
18846,2023-06-11 12:33:17,Medium Latte,5,5.0,15.459999999999999
18847,2023-06-11 12:40:27,Tote Bag,1,14.26,14.26
18848,2023-06-11 14:07:44,Large Chai Latte,1,5.33,5.33
18849,2023-06-11 14:51:58,Large Latte,2,5.29,8.99
18850,2023-06-11 15:09:56,Medium Berry Blast,1,5.17,5.17
18851,2023-06-11 15:47:40,Medium Berry Blast,1,5.22,5.22
18852,2023-06-11 15:51:25,Large Cappuccino,1,3.91,3.52
18853,2023-06-11 16:14:53,Small Cappuccino,4,3.53,14.12
18854,2023-06-11 16:36:42,Medium Chai Latte,1,3.95,3.95
18855,2023-06-11 16:36:46,Large Americano,1,2.93,2.49
18856,2023-06-11 16:39:37,Medium Mocha,2,4.27,8.54
18857,2023-06-11 16:45:46,Medium Americano,2,3.24,6.48
18858,2023-06-11 16:54:29,Chicken & Avocado Wrap,1,6.94,6.25
18859,2023-06-11 16:56:40,Small Cappuccino,1,3.42,3.42
18860,2023-06-11 16:59:11,Small Green Tea,1,2.38,2.38
18861,2023-06-11 17:08:50,Medium Latte,3,3.88,11.64
18862,2023-06-11 17:26:48,Large Latte,1,4.32,3.89
18863,2023-06-11 17:33:01,Vegan Falafel Wrap,3,4.92,14.76
18864,2023-06-11 18:12:26,Small Mocha,2,4.32,8.64
18865,2023-06-11 18:14:14,Medium Cappuccino,1,3.88,3.88
18866,2023-06-11 18:15:09,Small Chai Latte,1,3.72,3.72
18867,2023-06-11 18:51:29,Chicken & Avocado Wrap,1,5.33,5.33
18868,2023-06-11 20:27:32,Large Chai Latte,1,3.98,3.98
18869,2023-06-11 21:19:43,Medium Green Tea,2,2.66,5.32
18870,2023-06-11 23:20:35,Large Cappuccino,1,4.82,4.82
18871,2023-06-12 02:30:59,Croissant,3,2.35,7.05
18872,2023-06-12 06:42:50,Scone,2,1.87,3.74
18873,2023-06-12 07:17:24,Small Chai Latte,2,3.12,6.24
18874,2023-06-12 07:25:25,Single Espresso,1,2.9,2.9
18875,2023-06-12 08:44:56,Small Cappuccino,2,3.32,6.64
18876,2023-06-12 09:13:09,Vegan Falafel Wrap,1,6.4,5.12
18877,2023-06-12 09:44:03,Medium Mocha,2,4.28,8.56
18878,2023-06-12 09:58:24,Large Cappuccino,1,4.6,4.6
18879,2023-06-12 11:15:29,Medium Chai Latte,1,3.99,3.99
18880,2023-06-12 11:45:46,Chocolate Chip Cookie,1,2.16,2.16
18881,2023-06-12 12:10:49,Small Mocha,4,3.69,14.02
18882,2023-06-12 12:46:01,Large Latte,2,4.37,8.74
18883,2023-06-12 13:49:40,Scone,1,2.09,2.09
18884,2023-06-12 14:10:59,Large Americano,1,4.23,4.23
18885,2023-06-12 14:38:43,Large Tropical Mango,1,6.17,6.17
18886,2023-06-12 15:09:01,Ham & Cheese Croissant,1,5.87,5.87
18887,2023-06-12 15:10:07,Scone,1,2.61,2.61
18888,2023-06-12 15:21:20,Small Americano,2,2.65,5.3
18889,2023-06-12 15:31:30,Medium Berry Blast,1,5.17,4.65
18890,2023-06-12 15:39:03,Large Iced Coffee,3,3.8,11.4
18891,2023-06-12 15:56:46,Medium Cappuccino,1,3.69,3.69
18892,2023-06-12 17:26:11,Large Berry Blast,1,7.48,7.48
18893,2023-06-12 18:06:44,Medium Berry Blast,1,5.22,5.22
18894,2023-06-12 18:30:33,Medium Cappuccino,2,3.28,6.56
18895,2023-06-12 20:05:53,Small Earl Grey,2,2.7,5.4
18896,2023-06-12 20:22:36,Blueberry Muffin,1,2.85,2.85
18897,2023-06-12 20:44:22,Medium Mocha,1,4.02,4.02
18898,2023-06-13 00:12:20,Chicken & Avocado Wrap,1,5.52,5.52
18899,2023-06-13 00:31:29,Medium Chai Latte,1,5.25,5.25
18900,2023-06-13 05:43:05,Chocolate Chip Cookie,3,2.38,7.14
18901,2023-06-13 06:04:04,Large Matcha Latte,1,4.89,4.89
18902,2023-06-13 06:04:34,Medium Latte,2,3.76,7.52
18903,2023-06-13 06:36:12,Medium Latte,1,3.4,3.4
18904,2023-06-13 06:46:29,Large Latte,1,4.37,4.37
18905,2023-06-13 06:58:50,Single Espresso,1,2.76,2.76
18906,2023-06-13 07:22:31,Single Espresso,6,2.59,15.459999999999999
18907,2023-06-13 07:32:19,Medium Berry Blast,2,4.67,9.34
18908,2023-06-13 08:10:23,Large Tropical Mango,2,5.92,11.84
18909,2023-06-13 08:11:39,Medium Matcha Latte,3,5.51,15.459999999999999
18910,2023-06-13 08:20:22,Croissant,1,2.38,2.38
18911,2023-06-13 08:49:14,Medium Iced Coffee,1,3.5,3.5
18912,2023-06-13 09:16:46,Large Iced Coffee,2,4.27,8.54
18913,2023-06-13 09:22:04,Single Espresso,2,2.76,5.52
18914,2023-06-13 09:37:36,Small Chai Latte,2,3.5,6.3
18915,2023-06-13 09:45:33,Double Espresso,1,2.73,2.46
18916,2023-06-13 09:54:37,Large Americano,2,3.61,7.22
18917,2023-06-13 10:13:25,Medium Mocha,1,4.28,4.28
18918,2023-06-13 10:52:09,Small Earl Grey,2,3.06,6.12
18919,2023-06-13 11:22:25,Large Latte,1,4.23,4.23
18920,2023-06-13 12:27:09,Medium Matcha Latte,2,3.82,7.64
18921,2023-06-13 12:38:53,Large Latte,2,4.32,8.64
18922,2023-06-13 13:30:43,Small Green Tea,1,2.35,2.35
18923,2023-06-13 15:28:17,Large Americano,2,3.73,7.46
18924,2023-06-13 15:59:29,Medium Latte,2,3.4,6.8
18925,2023-06-13 16:20:48,Blueberry Muffin,2,3.3,5.94
18926,2023-06-13 16:50:00,Large Berry Blast,2,5.17,8.27
18927,2023-06-13 16:55:27,Scone,1,2.07,2.07
18928,2023-06-13 17:06:06,Chocolate Chip Cookie,1,1.82,1.82
18929,2023-06-13 18:00:13,Large Tropical Mango,2,5.92,11.84
18930,2023-06-13 18:36:41,Single Espresso,3,2.9,8.7
18931,2023-06-13 19:42:39,Large Iced Coffee,1,3.69,3.69
18932,2023-06-13 22:41:29,Small Latte,1,3.77,3.77
18933,2023-06-14 00:29:14,Small Latte,1,3.06,3.06
18934,2023-06-14 01:18:34,Croissant,1,2.7,2.7
18935,2023-06-14 01:30:16,Tote Bag,1,14.26,14.26
18936,2023-06-14 01:50:00,Vegan Falafel Wrap,1,7.35,7.35
18937,2023-06-14 05:30:08,Large Matcha Latte,1,4.64,4.64
18938,2023-06-14 05:58:53,Croissant,1,2.45,2.45
18939,2023-06-14 06:54:01,Small Earl Grey,1,2.62,2.62
18940,2023-06-14 06:55:10,Medium Mocha,1,4.86,4.86
18941,2023-06-14 07:00:04,Small Cappuccino,1,3.84,3.84
18942,2023-06-14 07:10:13,Large Green Tea,2,3.52,7.04
18943,2023-06-14 07:22:09,Medium Tropical Mango,1,5.33,5.33
18944,2023-06-14 07:23:25,Vegan Falafel Wrap,4,5.64,15.459999999999999
18945,2023-06-14 07:35:18,Medium Latte,2,3.8,7.6
18946,2023-06-14 07:36:10,Medium Chai Latte,4,3.99,15.459999999999999
18947,2023-06-14 07:48:58,Small Cappuccino,3,3.42,10.26
18948,2023-06-14 08:39:44,Small Cappuccino,2,2.95,5.9
18949,2023-06-14 08:40:28,Croissant,6,2.38,12.85
18950,2023-06-14 08:45:33,Coffee Mug,4,9.84,15.459999999999999
18951,2023-06-14 08:46:54,Chocolate Chip Cookie,2,2.3,4.6
18952,2023-06-14 08:47:32,Medium Berry Blast,2,5.01,10.02
18953,2023-06-14 09:04:27,Medium Americano,2,2.74,4.93
18954,2023-06-14 09:14:45,Chocolate Chip Cookie,2,1.64,3.28
18955,2023-06-14 09:39:28,Large Iced Coffee,1,3.28,3.28
18956,2023-06-14 09:40:35,Large Americano,2,3.28,5.9
18957,2023-06-14 09:44:09,Small Mocha,1,5.06,5.06
18958,2023-06-14 09:51:07,Small Chai Latte,1,3.12,3.12
18959,2023-06-14 10:56:13,Medium Americano,3,2.82,8.46
18960,2023-06-14 11:27:22,Large Earl Grey,1,2.72,2.72
18961,2023-06-14 12:10:31,Large Iced Coffee,1,4.27,4.27
18962,2023-06-14 12:33:12,Large Matcha Latte,1,4.26,4.26
18963,2023-06-14 12:40:16,Medium Iced Coffee,3,3.43,10.29
18964,2023-06-14 13:08:32,Small Mocha,1,4.96,4.96
18965,2023-06-14 13:11:00,Small Mocha,1,4.37,4.37
18966,2023-06-14 13:53:43,Scone,2,1.8,3.6
18967,2023-06-14 14:43:45,Scone,1,2.35,2.35
18968,2023-06-14 15:05:10,Scone,1,2.2,2.2
18969,2023-06-14 15:35:18,Large Earl Grey,1,2.94,2.94
18970,2023-06-14 16:02:56,Medium Matcha Latte,1,4.23,4.23
18971,2023-06-14 16:15:02,Medium Latte,1,4.27,4.27
18972,2023-06-14 16:27:48,Medium Matcha Latte,1,5.51,4.96
18973,2023-06-14 16:40:25,Medium Latte,1,3.8,3.8
18974,2023-06-14 17:08:34,Small Latte,1,3.06,2.75
18975,2023-06-14 17:30:43,Small Matcha Latte,1,3.32,3.32
18976,2023-06-14 19:13:01,Small Latte,3,2.97,8.91
18977,2023-06-14 20:34:02,Small Matcha Latte,2,3.73,7.46
18978,2023-06-15 01:40:17,Scone,1,2.3,2.3
18979,2023-06-15 02:18:50,Small Mocha,1,4.05,4.05
18980,2023-06-15 05:01:43,Large Earl Grey,2,3.41,6.82
18981,2023-06-15 06:00:16,Chicken & Avocado Wrap,2,6.11,12.22
18982,2023-06-15 06:00:28,Medium Tropical Mango,1,6.53,6.53
18983,2023-06-15 07:00:45,Vegan Falafel Wrap,1,6.4,6.4
18984,2023-06-15 07:02:09,Medium Cappuccino,1,3.28,3.28
18985,2023-06-15 07:04:01,Small Green Tea,1,2.62,2.62
18986,2023-06-15 07:13:44,Medium Latte,1,4.27,4.27
18987,2023-06-15 07:44:34,Large Iced Coffee,1,3.8,3.8
18988,2023-06-15 07:45:08,Small Earl Grey,1,2.28,2.28
18989,2023-06-15 07:57:12,Large Iced Coffee,1,4.27,3.84
18990,2023-06-15 08:00:15,Large Americano,1,2.83,2.83
18991,2023-06-15 08:08:08,Scone,1,2.16,1.94
18992,2023-06-15 08:16:37,Blueberry Muffin,2,2.74,5.48
18993,2023-06-15 08:27:25,Blueberry Muffin,2,2.82,5.64
18994,2023-06-15 08:30:46,Small Americano,2,2.48,4.96
18995,2023-06-15 08:32:07,Medium Latte,2,4.27,8.54
18996,2023-06-15 08:39:24,Vegan Falafel Wrap,1,4.92,4.92
18997,2023-06-15 08:50:27,Ham & Cheese Croissant,2,5.33,10.66
18998,2023-06-15 08:56:52,Large Mocha,3,5.72,15.459999999999999
18999,2023-06-15 09:07:27,Medium Earl Grey,2,2.58,5.16
19000,2023-06-15 09:08:27,Large Earl Grey,1,3.46,3.46
19001,2023-06-15 09:13:36,Medium Green Tea,1,2.63,2.37
19002,2023-06-15 09:20:04,Large Cappuccino,1,3.91,3.91
19003,2023-06-15 09:29:00,Double Espresso,4,2.75,11.0
19004,2023-06-15 10:42:17,Vegan Falafel Wrap,6,6.4,15.459999999999999
19005,2023-06-15 10:43:45,Scone,5,2.07,10.35
19006,2023-06-15 11:12:29,Double Espresso,2,3.19,6.38
19007,2023-06-15 11:15:20,Medium Americano,1,2.85,2.85
19008,2023-06-15 11:21:05,Medium Tropical Mango,1,6.88,6.88
19009,2023-06-15 11:24:06,Small Americano,1,3.21,3.21
19010,2023-06-15 11:43:19,Medium Tropical Mango,1,4.51,4.51
19011,2023-06-15 11:49:16,Small Americano,1,3.11,3.11
19012,2023-06-15 11:55:38,Medium Americano,2,3.56,7.12
19013,2023-06-15 12:13:26,Medium Americano,1,2.85,2.85
19014,2023-06-15 12:58:16,Small Latte,2,3.84,7.68
19015,2023-06-15 13:03:00,Small Latte,6,3.32,15.459999999999999
19016,2023-06-15 13:47:21,Tote Bag,1,12.75,12.75
19017,2023-06-15 14:07:27,Small Americano,1,2.48,2.48
19018,2023-06-15 14:09:54,Small Earl Grey,3,2.05,6.15
19019,2023-06-15 14:26:45,Small Chai Latte,1,3.69,3.69
19020,2023-06-15 14:35:01,Blueberry Muffin,1,2.82,2.82
19021,2023-06-15 15:01:01,Ham & Cheese Croissant,2,6.53,12.41
19022,2023-06-15 15:39:19,Vegan Falafel Wrap,1,6.6,6.6
19023,2023-06-15 15:43:09,Medium Earl Grey,1,2.8,2.8
19024,2023-06-15 15:46:46,Small Chai Latte,1,3.23,2.91
19025,2023-06-15 15:47:41,Large Latte,1,4.82,4.58
19026,2023-06-15 15:53:35,Double Espresso,2,3.13,6.26
19027,2023-06-15 15:53:57,Chicken & Avocado Wrap,1,6.17,5.55
19028,2023-06-15 16:13:54,Vegan Falafel Wrap,1,5.64,5.64
19029,2023-06-15 16:23:17,Medium Americano,2,3.14,6.28
19030,2023-06-15 17:23:56,Large Earl Grey,1,3.2,2.88
19031,2023-06-15 17:25:14,Large Iced Coffee,1,3.28,2.95
19032,2023-06-15 18:56:11,Blueberry Muffin,1,3.0,3.0
19033,2023-06-15 19:21:51,Medium Latte,1,4.4,4.4
19034,2023-06-15 20:05:02,Small Mocha,1,4.24,4.24
19035,2023-06-15 20:20:22,Scone,1,2.13,2.13
19036,2023-06-15 20:49:36,Large Iced Coffee,1,3.57,3.57
19037,2023-06-15 21:07:55,Large Earl Grey,1,2.94,2.94
19038,2023-06-15 21:33:14,Chicken & Avocado Wrap,1,6.37,6.37
19039,2023-06-15 22:10:39,Small Earl Grey,2,2.05,4.1
19040,2023-06-15 22:34:18,Chicken & Avocado Wrap,1,6.37,6.37
19041,2023-06-16 00:54:45,Small Earl Grey,2,2.75,5.5
19042,2023-06-16 02:20:32,Vegan Falafel Wrap,1,5.1,5.1
19043,2023-06-16 02:37:08,Large Berry Blast,1,5.98,5.98
19044,2023-06-16 05:39:36,Large Chai Latte,1,4.61,4.61
19045,2023-06-16 05:55:43,Medium Matcha Latte,3,4.23,12.69
19046,2023-06-16 06:02:14,Medium Latte,1,3.57,3.57
19047,2023-06-16 06:17:34,Single Espresso,1,3.44,3.44
19048,2023-06-16 06:19:31,Medium Chai Latte,2,5.25,10.5
19049,2023-06-16 06:25:11,Medium Tropical Mango,1,4.67,4.67
19050,2023-06-16 06:26:53,Chocolate Chip Cookie,3,1.9,5.7
19051,2023-06-16 07:29:41,Medium Matcha Latte,1,4.28,4.28
19052,2023-06-16 07:35:59,Scone,1,2.03,2.03
19053,2023-06-16 07:42:50,Small Chai Latte,1,4.51,4.06
19054,2023-06-16 07:58:21,Small Mocha,3,4.66,13.98
19055,2023-06-16 08:05:28,Single Espresso,4,3.04,12.16
19056,2023-06-16 08:10:08,Small Latte,2,3.06,6.12
19057,2023-06-16 08:33:00,Small Americano,1,3.31,3.31
19058,2023-06-16 08:35:34,Blueberry Muffin,2,3.45,6.9
19059,2023-06-16 08:37:01,Large Mocha,3,4.78,14.34
19060,2023-06-16 08:41:39,Medium Cappuccino,1,4.32,3.89
19061,2023-06-16 08:49:06,Medium Mocha,1,4.1,4.1
19062,2023-06-16 08:51:26,Scone,1,2.07,2.07
19063,2023-06-16 09:16:58,Large Iced Coffee,1,3.28,3.28
19064,2023-06-16 09:18:06,Croissant,2,2.06,4.12
19065,2023-06-16 09:35:01,Large Cappuccino,3,3.91,11.73
19066,2023-06-16 09:35:12,Medium Chai Latte,1,4.07,4.07
19067,2023-06-16 09:46:41,Single Espresso,2,3.13,6.26
19068,2023-06-16 09:46:49,Medium Matcha Latte,1,5.62,5.62
19069,2023-06-16 09:49:10,Large Iced Coffee,2,3.65,7.3
19070,2023-06-16 10:00:20,Scone,2,2.3,4.6
19071,2023-06-16 10:07:22,Coffee Mug,3,11.28,15.459999999999999
19072,2023-06-16 10:10:45,Medium Earl Grey,1,3.32,3.32
19073,2023-06-16 10:12:38,Vegan Falafel Wrap,2,5.7,11.4
19074,2023-06-16 10:23:02,Small Cappuccino,1,3.42,3.08
19075,2023-06-16 11:21:23,Double Espresso,1,3.62,3.62
19076,2023-06-16 11:21:53,Scone,1,1.96,1.96
19077,2023-06-16 11:22:51,Medium Mocha,1,4.37,3.5
19078,2023-06-16 12:06:46,Medium Iced Coffee,5,3.4,15.459999999999999
19079,2023-06-16 12:11:25,Large Cappuccino,1,3.77,3.77
19080,2023-06-16 12:17:47,Small Green Tea,6,2.3,13.8
19081,2023-06-16 13:03:20,Small Matcha Latte,1,4.37,4.37
19082,2023-06-16 13:06:21,Small Earl Grey,1,2.35,2.35
19083,2023-06-16 13:10:44,Large Iced Coffee,1,4.32,4.32
19084,2023-06-16 13:15:44,Large Tropical Mango,1,5.17,5.17
19085,2023-06-16 13:44:10,Large Green Tea,3,2.94,8.82
